,DATE,SESSION,TRIAL,TARGETS_CSV_FILENAME,TOP_OBJECT_X,TOP_OBJECT_Y,TOP_OBJECT_Z,BOTTOM_OBJECT_X,BOTTOM_OBJECT_Y,BOTTOM_OBJECT_Z
211,20190704,2,3,GOPR1488_20190704_s2_t03_xypts.csv,314.928331,371.936831,-1.0,330.936027,609.895075,-1.0
212,20190704,2,4,GOPR1488_20190704_s2_t04_xypts.csv,312.817701,377.93790099999995,-1.0,330.00275899999997,613.272821,-1.0
213,20190704,2,5,GOPR1488_20190704_s2_t05_xypts.csv,311.136604,371.462527,-1.0,327.1443,611.976445,-1.0
214,20190704,2,6,GOPR1488_20190704_s2_t06_xypts.csv,313.04136600000004,381.492505,-1.0,327.817701,614.811563,-1.0
215,20190704,2,7,GOPR1488_20190704_s2_t07_xypts.csv,309.27565899999996,377.158664,-1.0,323.443377,606.818076,-1.0
216,20190704,2,8,GP011488_20190704_s2_t08_xypts.csv,304.774054,381.891268,-1.0,328.12431200000003,619.435879,-1.0
217,20190704,2,9,GP011488_20190704_s2_t09_xypts.csv,309.085939,377.98929300000003,-1.0,328.78771800000004,615.077088,-1.0
218,20190704,2,10,GP011488_20190704_s2_t10_xypts.csv,315.257335,377.12847999999997,-1.0,328.802309,615.586724,-1.0
219,20190704,2,11,GP011488_20190704_s2_t11_xypts.csv,318.22126000000003,379.43897200000004,-1.0,331.766234,616.869379,-1.0
220,20190704,3,1,GOPR1489_20190704_s3_t01_xypts.csv,277.440115,394.36402599999997,-1.0,270.051948,639.503212,-1.0
221,20190704,3,2,GOPR1489_20190704_s3_t02_xypts.csv,289.631313,389.576017,-1.0,289.59403599999996,637.284797,-1.0
222,20190704,3,3,GOPR1489_20190704_s3_t03_xypts.csv,273.187777,397.237212,-1.0,269.147168,644.527242,-1.0
223,20190704,3,4,GOPR1489_20190704_s3_t04_xypts.csv,286.091337,394.29586,-1.0,287.780423,636.408637,-1.0
224,20190704,3,5,GOPR1489_20190704_s3_t05_xypts.csv,272.815296,390.655246,-1.0,268.15849,629.1134900000001,-1.0
225,20190704,3,6,GOPR1489_20190704_s3_t06_xypts.csv,270.485857,392.59592799999996,-1.0,268.985857,630.095421,-1.0
226,20190704,3,7,GOPR1489_20190704_s3_t07_xypts.csv,268.11062999999996,415.794433,-1.0,263.879269,656.336188,-1.0
227,20190704,3,8,GOPR1489_20190704_s3_t08_xypts.csv,291.627729,390.261163,-1.0,288.263092,630.648188,-1.0
228,20190704,3,9,GOPR1489_20190704_s3_t09_xypts.csv,269.55026499999997,409.93790099999995,-1.0,272.012987,652.5074950000001,-1.0
229,20190704,3,10,GOPR1489_20190704_s3_t10_xypts.csv,265.89225600000003,414.520343,-1.0,265.89225600000003,657.0899360000001,-1.0
230,20190704,3,11,GOPR1489_20190704_s3_t11_xypts.csv,266.569745,413.912206,-1.0,268.569745,654.4261240000001,-1.0
