3.498689697116412201e-01,8.053071287712487702e-01,-4.786148058544805739e-01
-8.465860608018787037e-01,5.304674521898230383e-02,-5.296018169130749520e-01
-4.011031609061095349e-01,5.904798651705913670e-01,7.003211999784439978e-01
