GOPR1466_20190625_s1_t01_xypts.csv,0.9977760930423146 -0.06665484343402606 0.0 -2.6620228484722843 0.06665484343402606 0.9977760930423146 0.0 0.42850717381449166 0.0 0.0 1.0 4.330721119931911 0.0 0.0 0.0 1.0,3.330721119931911
GOPR1466_20190625_s1_t02_xypts.csv,0.9999825148038767 -0.005913551091754064 0.0 -2.6765433069286586 0.005913551091754064 0.9999825148038767 0.0 0.3428365281120874 0.0 0.0 1.0 4.330721119931911 0.0 0.0 0.0 1.0,3.330721119931911
GOPR1466_20190625_s1_t03_xypts.csv,0.9998582751650588 -0.016835367057288497 0.0 -2.6912770134007515 0.016835367057288497 0.9998582751650588 0.0 0.4285701293918718 0.0 0.0 0.9999999999999999 4.330721119931911 0.0 0.0 0.0 1.0,3.330721119931911
GOPR1466_20190625_s1_t04_xypts.csv,0.9999883994504525 -0.004816737954496632 0.0 -2.6832556132196403 0.004816737954496632 0.9999883994504525 0.0 0.4423487068571965 0.0 0.0 0.9999999999999999 4.330721119931911 0.0 0.0 0.0 1.0,3.330721119931911
GOPR1466_20190625_s1_t05_xypts.csv,0.999975115199439 -0.00705471345051168 0.0 -2.7052485558192627 0.00705471345051168 0.999975115199439 0.0 0.4223674610400502 0.0 0.0 1.0000000000000002 4.330721119931911 0.0 0.0 0.0 1.0,3.330721119931911
GP011466_20190625_s1_t06_xypts.csv,0.9999977496068941 -0.002121504453738915 0.0 -2.659204457297644 0.002121504453738915 0.9999977496068941 0.0 0.4482628813565105 0.0 0.0 1.0 4.330721119931911 0.0 0.0 0.0 1.0,3.330721119931911
GOPR1467_20190625_s2_t01_xypts.csv,0.9988731421223787 -0.04745994043998112 0.0 -2.757747190129977 0.04745994043998112 0.9988731421223787 0.0 0.26495048745226624 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1467_20190625_s2_t02_xypts.csv,0.9951806240710859 -0.0980587858046582 0.0 -2.9307202664770227 0.0980587858046582 0.9951806240710859 0.0 0.3637872635990062 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1467_20190625_s2_t03_xypts.csv,0.9948703245024756 -0.10115847677945304 0.0 -2.9207155636168225 0.10115847677945304 0.9948703245024756 0.0 0.36860896926420506 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1467_20190625_s2_t04_xypts.csv,0.9998589493439215 -0.016795279600804486 0.0 -2.7648781872785406 0.016795279600804486 0.9998589493439215 0.0 0.100296315879578 0.0 0.0 0.9999999999999999 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1467_20190625_s2_t05_xypts.csv,0.9975867400338088 -0.06943123294827809 0.0 -2.9173561631400635 0.06943123294827809 0.9975867400338088 0.0 0.31029848644661756 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1467_20190625_s2_t06_xypts.csv,0.9999857566489418 -0.005337274514511541 0.0 -2.893844821214389 0.005337274514511541 0.9999857566489418 0.0 0.366000902657999 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1467_20190625_s2_t07_xypts.csv,0.9998891080200905 -0.014891999959310445 0.0 -2.7690900233042846 0.014891999959310445 0.9998891080200905 0.0 0.2862285367280431 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GP011467_20190625_s2_t08_xypts.csv,0.999979728723708 -0.006367271131290732 0.0 -2.8894098763658764 0.006367271131290732 0.999979728723708 0.0 0.39680212526822295 0.0 0.0 1.0 4.521054809551472 0.0 0.0 0.0 1.0,3.521054809551472
GOPR1469_20190626_s1_t01_xypts.csv,0.9997628254116848 -0.021778267259926754 0.0 -2.8486508322512765 0.021778267259926754 0.9997628254116848 0.0 0.6418236668550845 0.0 0.0 1.0 4.435791177200473 0.0 0.0 0.0 1.0,3.435791177200473
GOPR1469_20190626_s1_t02_xypts.csv,0.9985887959771373 -0.05310759407966949 0.0 -2.9451318369172346 0.05310759407966949 0.9985887959771373 0.0 0.6524915508983529 0.0 0.0 1.0 4.435791177200473 0.0 0.0 0.0 1.0,3.435791177200473
GOPR1469_20190626_s1_t03_xypts.csv,0.9990249726935382 -0.04414865722391868 0.0 -2.949588972051969 0.04414865722391868 0.9990249726935382 0.0 0.6634633031096466 0.0 0.0 0.9999999999999999 4.435791177200473 0.0 0.0 0.0 1.0,3.435791177200473
GOPR1469_20190626_s1_t04_xypts.csv,0.9999720613080104 -0.007475065445108402 0.0 -2.856445575389531 0.007475065445108402 0.9999720613080104 0.0 0.6757644040379717 0.0 0.0 1.0 4.435791177200473 0.0 0.0 0.0 1.0,3.435791177200473
